Word,ReadingKana,Occurences,ReadingFrequency,PitchPositions,Status,SupportStrength,MatchCount,MatchExamples,Definitions,ExampleSentence,JmDictWordId
未確認,みかくにん,14,26350,2,objectively_absent,9,0,,"unconfirmed,unidentified",パルデア**未確認**ファイル１０太古の文明が生んだロボット！？,2080310
夢,ゆめ,14,334,2,objectively_absent,9,0,,"dream,dream,hope,wish,aspiration,ambition,unrealistic aspiration,daydream,pipe dream,delusion,illusion,fleeting thing,something short-lived",時ハ満ちタ**夢**ノ礎トナリタまエ僕ノ楽園ハ壊セなイ殲滅準備ヲ開始スル…。,1529410
医務室,いむしつ,13,19782,2,objectively_absent,9,0,,"doctor's office,medical office,sickbay",**医務室**で感性診てもらいなよさっきのアレってさ…。,1160090
家族,かぞく,13,537,1,objectively_absent,9,0,,family,つくづくさ変な**家族**だよなーやそんなん…。,1192150
見つかる,みつかる,13,480,0,objectively_absent,9,0,,"to be found,to be discovered",,1604550
才能,さいのう,13,1693,0,objectively_absent,9,0,,"talent,ability",ラッキー飛びこえて**才能**だよ！,1294630
似る,にる,13,495,0,objectively_absent,9,0,,"to resemble,to look like,to be like,to be alike,to be similar,to take after",メロコも**似た**ようなもんでしょ…。,1314600
答える,こたえる,13,587,"3,2",objectively_absent,9,0,,"to answer,to reply",体の部位が**答え**なのですがナッペ山にある三又の崖その名前はナッペの…。？,1449540
彼,かれ,13,304,1,objectively_absent,9,0,,"he,him,boyfriend",**彼**が表彰台から放った言葉にライバルたちもやる気がみなぎる！,1483070
落札,らくさつ,13,37602,0,objectively_absent,9,0,,"successful bid,winning a tender",そちらのお坊ちゃんが**落札しました**！,1548750
祠,ほこら,13,28468,0,objectively_absent,9,0,,"hokora,small wayside shrine",はせまい**祠**に閉じこめられているポケモンを外に出してあげたくはないか？,1581260
以内,いない,12,3444,1,objectively_absent,9,0,,"within,inside of,less than",分**以内**にオレたちのポケモン匹倒せたらボスがお会いになってくれるかもな！,1155180
花,はな,12,1050,2,objectively_absent,9,0,,"flower,blossom,bloom,petal,cherry blossom,beauty,blooming (esp. of cherry blossoms),ikebana,hanafuda,(the) best,glorious,lovely",太陽のような**花**の形をしていていつも微笑んでいる姿が特徴的。,1194500
計算,けいさん,12,2368,0,objectively_absent,9,0,,"calculation,computation,reckoning,counting,adding up,working out,figures,consideration,calculation,estimation,expectation",２００だと弱点の２倍しかかけ算されてないみたい頭の中で**計算**さすがね！,1252140
国,くに,12,868,0,objectively_absent,9,0,,"country,state,region,national government,central government,home (i.e. hometown, home country),province (of Japan),land,earth",ぶっちゃけその**国**の言葉はこんにちはおいしいありがとう３つ言えればなんとかなるし！,1592250
子供たち,こどもたち,12,2929,3,objectively_absent,9,0,,"children,kids",ハロー**子供たち**ようわ博士かビックリしたすまないここってなんで壊れてんですかー！？,1307870
視察,しさつ,12,10165,0,objectively_absent,9,0,,"inspection,observation",トップから頼まれてうちの**視察**に来たって！？,1312040
試験,しけん,12,3327,2,objectively_absent,9,0,,"examination,exam,test,trial,experiment,test",気持ち切り替えて次の**試験**や二次試験は四天王とのポケモン勝負…。,1312350
誰も,だれも,12,332,"0,1",objectively_absent,9,0,,"everyone,anyone,no one,nobody",ポケモントレーナーなら**誰も**があこがれる人なんだー！,1416860
動画,どうが,12,4051,0,objectively_absent,9,0,,"video (esp. digital),video clip,clip,animation,animated cartoon,in-betweens (animation)",いくつかの言葉を合体させたおはこんハロチャオって挨拶する**動画**配信者もいるんだって！,1451290
得る,える,12,884,1,objectively_absent,9,0,,"to get,to earn,to acquire,to procure,to gain,to secure,to attain,to obtain,to win,to understand,to comprehend,to receive something undesirable (e.g. a punishment),to get (ill),to be able to ..., can ...",そちらはニトロチャージから着想を**得た**でござる…。,1588760
不正解,ふせいかい,12,19112,,objectively_absent,9,0,,"incorrect answer,wrong solution,incorrect interpretation",なかなかどうして小賢しい授業をしっかり聞いているようだ……**不正解**！,2563650
８つ,やっつ,11,26384,"2,1",objectively_absent,9,0,,"eight,eight years of age,two o'clock (old time system)",ジムバッジを**８つ**集めたらぜひポケモンリーグの扉を叩いてください。,1583095
引退,いんたい,11,4913,0,objectively_absent,9,0,,retirement,,1169610
開ける,あける,11,435,0,objectively_absent,9,0,,"to open (a door, etc.),to unwrap (e.g. parcel, package),to unlock,to open (for business, etc.),to empty,to remove,to make space,to make room,to move out,to clear out,to be away from (e.g. one's house),to leave (temporarily),to dawn,to grow light,to end (of a period, season),to begin (of the New Year),to leave (one's schedule) open,to make time (for),to make (a hole),to open up (a hole)",……ひとの家の冷蔵庫を勝手に**開ける**のはやめておこう！,1202450
感じ,かんじ,11,356,0,objectively_absent,9,0,,"feeling,sense,impression",……言うと思ったたまに不謹慎なとこあるネモの親ってさどんな**感じ**？,1212250
筋肉,きんにく,11,3383,1,objectively_absent,9,0,,muscle,**筋肉**たくましいかくとうタイプだな！,1241810
緊張,きんちょう,11,1042,0,objectively_absent,9,0,,"tension,strain,nervousness,stress,tensions (between countries, groups, etc.),tonus,muscle tone",テスト本番よりテスト結果を聞くときのほうが**緊張する**…。,1241880
今から,いまから,11,1107,,objectively_absent,9,0,,"from now,from this moment,henceforth",そのときの気持ちになって**今から**イメージトレーニング！,2663180
諸君,しょくん,11,4866,1,objectively_absent,9,0,,"you (people),gentlemen,ladies and gentlemen,my friends,everyone",**諸君**らが服装以外でよくアレンジしているかわいいアレはいったいどうやるのかね？,1344230
信頼,しんらい,11,1696,0,objectively_absent,9,0,,"trust (in),confidence,faith,reliance",あんたたちがそこまで**信頼してる**マジボスってのは一体誰なんだ？,1359730
人生,じんせい,11,585,1,objectively_absent,9,0,,(one's) life,**人生**になくていいものですがあったほうがより楽しいもの！,1368370
体験,たいけん,11,2523,0,objectively_absent,9,0,,"(practical) experience,personal experience,hands-on experience,first-hand experience",誰でもいいんだけどさオレが負けるとかないしフェアリータイプのかわいくないとこじっくり**体験していけば**いいんだ！,1409420
入札,にゅうさつ,11,38186,0,objectively_absent,9,0,,"bid,tender,bidding",自分の持ち金と相談してより高い値段を**入札した**者が商品を買うことができるんだい！,1466180
発見,はっけん,11,1157,0,objectively_absent,9,0,,"discovery,detection,finding",だが過去にウルガモスの化石が**発見された**記録は存在していない。,1477310
補給,ほきゅう,11,7770,0,objectively_absent,9,0,,"supply,supplying,replenishment",運動して３０分以内に栄養を**補給する**と筋肉がつきやすいぞ！,1514510
優秀,ゆうしゅう,11,1729,0,objectively_absent,9,0,,"superior,excellent,brilliant,outstanding",ネモさんは生徒会長でチャンピオンで成績**優秀**！,1539230
優勝,ゆうしょう,11,4299,0,objectively_absent,9,0,,"overall victory,championship,winning the title,(being in) heaven,bliss,perfect contentment",絶対零度トリックと呼ばれるあの選手がフリッジタウン大会でも見事**優勝**！,1539280
誘う,さそう,11,835,3,objectively_absent,9,0,,"to invite,to ask (someone to do),to call (for),to take (someone) along,to tempt,to lure,to entice,to seduce,to induce (tears, laughter, sleepiness, etc.),to arouse (e.g. sympathy),to provoke",みんなで団を作ろうって**誘ってくれた**マジボスって人そのマジボスは今どこに？,1541900
竜,りゅう,11,6168,0,objectively_absent,9,0,,"dragon (esp. a Chinese dragon),naga,semi-divine human-cobra chimera in Hindu and Buddhist mythology,promoted rook",実技テスト最後の砦を守る**竜**ハッサク猛然たる勝負の息吹を身をもって教えてあげましょう！,1629170
４人,よにん,10,2764,"4,0",objectively_absent,9,0,,four people,・３人・**４人**・８人３人４人８人４相手のテラスタルシールドを破るのに有効な行動は？,1985310
お菓子,おかし,10,2549,2,objectively_absent,9,0,,"confections,sweets,candy,cake",茶色でゴツゴツした見た目でまるでいわのような**お菓子**です。,1001710
ご存知,ごぞんじ,10,8053,2,objectively_absent,9,0,,"knowing,being aware (of),(an) acquaintance",リボンやあかしがついているポケモンにできることを**ご存知**ですか？,1593570
やる気,やるき,10,1734,0,objectively_absent,9,0,,"will (to do something),drive,motivation,enthusiasm,eagerness",彼が表彰台から放った言葉にライバルたちも**やる気**がみなぎる！,2005890
壊れる,こわれる,10,1219,3,objectively_absent,9,0,,"to be broken,to break,to fall apart,to collapse,to be destroyed,to be damaged,to break (down),to stop working,to fall through (of a plan, deal, etc.),to collapse,to break down (of a relationship, negotiations, etc.),to be broken off,to be ruined (of an atmosphere, one's image, etc.)",ところがダイオウドウが暴れてしまいなんと壁画が**壊れてしまった**んです！,1199900
楽園,らくえん,10,9563,0,objectively_absent,9,0,,"paradise,Eden",時ハ満ちタ夢ノ礎トナリタまエ僕ノ**楽園**ハ壊セなイ殲滅準備ヲ開始スル…。,1207290
活躍,かつやく,10,2398,0,objectively_absent,9,0,,"activity (esp. energetic or successful),great efforts,active participation,walking about with great vigor",ピリッとホットに**活躍してくれ**！,1208450
興味深い,きょうみぶかい,10,3957,5,objectively_absent,9,0,,"very interesting,of great interest",**興味深イ**未来ノポケモンソノ弱点ヲ理解シテイルノカ？,1238420
現れる,あらわれる,10,671,4,objectively_absent,9,0,,"to appear,to come in sight,to become visible,to come out,to embody,to materialize,to materialise,to be expressed (e.g. emotions),to become apparent (e.g. trends, effects)",,1263510
合格者,ごうかくしゃ,10,32946,"4,3",objectively_absent,9,0,,"successful candidate,successful applicant,person who has passed an exam",ここではジム**合格者**も引き続き喜怒驚楽エクササイズを楽しめるぞ！,1284620
財宝,ざいほう,10,17897,0,objectively_absent,9,0,,treasure,興味深い答えだが本当にあったらオーパーツものだ正解は**財宝**だよそう！,1296990
若い,わかい,10,574,2,objectively_absent,9,0,,"young,youthful,immature,green,low (number),small",,1324300
助かる,たすかる,10,533,3,objectively_absent,9,0,,"to be saved,to be rescued,to survive,to escape harm,to be spared damage,to be helped,to be saved trouble",ちょっと何言ってるかわかんないけど**助かる**ぜ！,1344380
